Time - Voltage	Amplitude - Voltage
1636	-0,0194926
1637	-0,0201527
1638	-0,0207801
1639	-0,0214321
1640	-0,0215546
1641	-0,0219337
1642	-0,0218128
1643	-0,0219288
1644	-0,0220823
1645	-0,0224157
1646	-0,022798
1647	-0,0224108
1648	-0,0220791
1649	-0,0215105
1650	-0,0208994
1651	-0,0205171
1652	-0,0203913
1653	-0,019942
1654	-0,020022
1655	-0,0200318
1656	-0,0203978
1657	-0,020504
1658	-0,0207622
1659	-0,0216363
1660	-0,0225055
1661	-0,0231738
1662	-0,0237914
1663	-0,0243583
1664	-0,0242717
1665	-0,0246917
1666	-0,0255707
1667	-0,0261867
1668	-0,0268565
1669	-0,0276702
1670	-0,0287028
1671	-0,0295688
1672	-0,0307403
1673	-0,0316945
1674	-0,0322108
1675	-0,032799
1676	-0,0333659
1677	-0,0340456
1678	-0,0348413
1679	-0,0356844
1680	-0,0363134
1681	-0,0368395
1682	-0,0369621
1683	-0,0366794
1684	-0,0364458
1685	-0,0364523
1686	-0,0362677
1687	-0,0362987
1688	-0,0362497
1689	-0,0361795
1690	-0,0363674
1691	-0,0367105
1692	-0,0366402
1693	-0,036753
1694	-0,0370667
1695	-0,0372317
1696	-0,0373395
1697	-0,0374555
1698	-0,0371582
1699	-0,0371189
1700	-0,0366827
1701	-0,0368428
1702	-0,0365389
1703	-0,0366647
1704	-0,0364033
1705	-0,036516
1706	-0,0364687
1707	-0,0366108
1708	-0,0365928
1709	-0,0364752
1710	-0,0360733
1711	-0,0358788
1712	-0,035789
1713	-0,0362889
1714	-0,03665
1715	-0,0363494
1716	-0,0364948
1717	-0,0362906
1718	-0,0359801
1719	-0,035387
1720	-0,0343103
1721	-0,0337303
1722	-0,0332597
1723	-0,0335064
1724	-0,0335947
1725	-0,0340391
1726	-0,0340358
1727	-0,0340914
1728	-0,0347416
1729	-0,0352531
1730	-0,0366092
1731	-0,0375993
1732	-0,0379669
1733	-0,0376941
1734	-0,0374915
1735	-0,0369327
1736	-0,0364589
1737	-0,0353102
1738	-0,0339754
1739	-0,0334149
1740	-0,0328512
1741	-0,0324836
1742	-0,0324134
1743	-0,0319526
1744	-0,0312174
1745	-0,0303939
1746	-0,0297632
1747	-0,0292567
1748	-0,0284774
1749	-0,0281571
1750	-0,0275444
1751	-0,0268516
1752	-0,0261638
1753	-0,0258648
1754	-0,0256213
1755	-0,0251655
1756	-0,0248305
1757	-0,0244466
1758	-0,0245038
1759	-0,0240495
1760	-0,0236264
1761	-0,0236035
1762	-0,0232718
1763	-0,0233274
1764	-0,0234564
1765	-0,0241084
1766	-0,0248158
1767	-0,0258877
1768	-0,0275166
1769	-0,0297175
1770	-0,0310687
1771	-0,0325866
1772	-0,0336796
1773	-0,0347008
1774	-0,0355831
1775	-0,0361876
1776	-0,036436
1777	-0,0363249
1778	-0,0365438
1779	-0,0368265
1780	-0,0367611
1781	-0,0366386
1782	-0,0371369
1783	-0,0373706
1784	-0,0374817
1785	-0,03715
1786	-0,0370585
1787	-0,0367742
1788	-0,0363379
1789	-0,0362105
1790	-0,0360929
1791	-0,0359834
1792	-0,0355962
1793	-0,03557
1794	-0,0360373
1795	-0,0365912
1796	-0,0373918
1797	-0,0375388
1798	-0,0377725
1799	-0,0382578
1800	-0,0376238
1801	-0,036668
1802	-0,0360357
1803	-0,0350701
1804	-0,0345276
1805	-0,0342417
1806	-0,034191
1807	-0,0340979
1808	-0,033928
1809	-0,0335734
1810	-0,0333267
1811	-0,0332385
1812	-0,032915
1813	-0,0326813
1814	-0,0327794
1815	-0,0328823
1816	-0,0328545
1817	-0,0328578
1818	-0,032464
1819	-0,0327189
1820	-0,0328839
1821	-0,0335064
1822	-0,0343348
1823	-0,0349312
1824	-0,0352661
1825	-0,0354802
1826	-0,035771
1827	-0,0361762
1828	-0,0365765
1829	-0,0367791
1830	-0,0368837
1831	-0,0365732
1832	-0,0364245
1833	-0,0361664
1834	-0,0354589
1835	-0,0349246
1836	-0,0341012
1837	-0,0334525
1838	-0,0328153
1839	-0,0323088
1840	-0,0318056
1841	-0,0312648
1842	-0,0315115
1843	-0,0317892
1844	-0,0324722
1845	-0,0330686
1846	-0,0332973
1847	-0,0334574
1848	-0,0337499
1849	-0,0345047
1850	-0,0352449
1851	-0,0356403
1852	-0,0362791
1853	-0,0371778
1854	-0,0377382
1855	-0,0382692
1856	-0,0388525
1857	-0,0396008
1858	-0,0399913
1859	-0,040287
1860	-0,0403965
1861	-0,0408131
1862	-0,0407086
1863	-0,0409275
1864	-0,0411252
1865	-0,0410844
1866	-0,040702
1867	-0,0401334
1868	-0,0398377
1869	-0,0396988
1870	-0,0395011
1871	-0,0389293
1872	-0,0380127
1873	-0,0373722
1874	-0,037516
1875	-0,0376859
1876	-0,0377758
1877	-0,0378035
1878	-0,0379898
1879	-0,0376369
1880	-0,0372742
1881	-0,0371925
1882	-0,037828
1883	-0,0382888
1884	-0,0387692
1885	-0,0390959
1886	-0,0397969
1887	-0,0402936
1888	-0,0405909
1889	-0,0408932
1890	-0,0408278
1891	-0,0407331
1892	-0,0413245
1893	-0,0415026
1894	-0,0417771
1895	-0,0420484
1896	-0,0423604
1897	-0,0430221
1898	-0,0434306
1899	-0,0437002
1900	-0,0440025
1901	-0,0437084
1902	-0,043679
1903	-0,0432149
1904	-0,0429503
1905	-0,0425483
1906	-0,0425222
1907	-0,0420598
1908	-0,0420484
1909	-0,0420663
1910	-0,0423212
1911	-0,0424781
1912	-0,0421186
1913	-0,0410435
1914	-0,0403132
1915	-0,0402952
1916	-0,0402037
1917	-0,0403115
1918	-0,0404782
1919	-0,0412167
1920	-0,041702
1921	-0,0423343
1922	-0,0430793
1923	-0,0432411
1924	-0,0434633
1925	-0,04346
1926	-0,044228
1927	-0,0447492
1928	-0,0447802
1929	-0,0451576
1930	-0,0449632
1931	-0,044723
1932	-0,0448129
1933	-0,0450237
1934	-0,0453374
1935	-0,045919
1936	-0,0465252
1937	-0,0470987
1938	-0,0481542
1939	-0,0491753
1940	-0,0500805
1941	-0,051203
1942	-0,0522095
1943	-0,0534512
1944	-0,0550459
1945	-0,0566422
1946	-0,0582123
1947	-0,0595603
1948	-0,0604409
1949	-0,0609082
1950	-0,0612873
1951	-0,0614441
1952	-0,0612236
1953	-0,0614572
1954	-0,0616794
1955	-0,0623166
1956	-0,0624866
1957	-0,0632627
1958	-0,0631646
1959	-0,0636875
1960	-0,0637136
1961	-0,06356
1962	-0,0634783
1963	-0,0632006
1964	-0,0627365
1965	-0,0618542
1966	-0,0610618
1967	-0,0603543
1968	-0,0594165
1969	-0,0582189
1970	-0,0575735
1971	-0,0566748
1972	-0,0559706
1973	-0,055371
1974	-0,0548645
1975	-0,0546472
1976	-0,0549315
1977	-0,0556602
1978	-0,0559298
1979	-0,0560344
1980	-0,0560638
1981	-0,0560344
1982	-0,0553155
1983	-0,0551194
1984	-0,0552583
1985	-0,0551815
1986	-0,0555197
1987	-0,0561438
1988	-0,0567239
1989	-0,0566503
1990	-0,0568366
1991	-0,0566503
1992	-0,0570866
1993	-0,0571912
1994	-0,0575359
1995	-0,0570964
1996	-0,056732
1997	-0,0568056
1998	-0,0570392
1999	-0,0570196
2000	-0,0574166
2001	-0,057665
2002	-0,0581502
2003	-0,0587319
2004	-0,0590619
2005	-0,0594671
2006	-0,059789
2007	-0,0599524
2008	-0,0598282
2009	-0,0601338
2010	-0,0604573
2011	-0,0606452
2012	-0,0606909
2013	-0,0606011
2014	-0,0603543
2015	-0,0604099
2016	-0,0607808
2017	-0,0612056
2018	-0,0618984
2019	-0,0624604
2020	-0,0627137
2021	-0,0626303
2022	-0,0622006
2023	-0,0616108
2024	-0,0612644
2025	-0,061003
2026	-0,0609278
2027	-0,0608478
2028	-0,0608592
2029	-0,0609523
2030	-0,0612889
2031	-0,0618052
2032	-0,0622366
2033	-0,0625356
2034	-0,0632104
2035	-0,0635633
2036	-0,0641923
2037	-0,0647021
2038	-0,0649668
2039	-0,0653295
2040	-0,0661448
2041	-0,0669323
2042	-0,0675973
2043	-0,0678506
2044	-0,0677918
2045	-0,0679355
2046	-0,067831
2047	-0,0681349
2048	-0,0681578
2049	-0,0678506
2050	-0,0676382
2051	-0,0678195
2052	-0,0680908
2053	-0,0677117
2054	-0,0678342
2055	-0,0678114
2056	-0,0671791
2057	-0,0668376
2058	-0,066818
2059	-0,0662412
2060	-0,0663229
2061	-0,0659765
2062	-0,0659716
2063	-0,0657984
2064	-0,0659259
2065	-0,0660206
2066	-0,065903
2067	-0,0661268
2068	-0,0663147
2069	-0,0663883
2070	-0,0663834
2071	-0,0667232
2072	-0,06713
2073	-0,0672885
2074	-0,0669209
2075	-0,0663474
2076	-0,0657331
2077	-0,0656694
2078	-0,0651972
2079	-0,0648802
2080	-0,0645093
2081	-0,0642397
2082	-0,0633738
2083	-0,0628231
2084	-0,0624604
2085	-0,0619359
2086	-0,0615569
2087	-0,0614343
2088	-0,0613984
2089	-0,0613053
2090	-0,0620209
2091	-0,06223
2092	-0,0622987
2093	-0,062761
2094	-0,0631074
2095	-0,0634326
2096	-0,0629261
2097	-0,0624343
2098	-0,0618542
2099	-0,0612693
2100	-0,0618526
2101	-0,0623052
2102	-0,0627186
2103	-0,0629865
2104	-0,0633035
2105	-0,0634211
2106	-0,0636956
2107	-0,0641825
2108	-0,0646041
2109	-0,064689
2110	-0,0647707
2111	-0,0649603
2112	-0,0654145
2113	-0,0655337
2114	-0,0660288
2115	-0,066403
2116	-0,0662379
2117	-0,0662804
2118	-0,066403
2119	-0,0657053
2120	-0,065738
2121	-0,065921
2122	-0,0660092
2123	-0,0660353
2124	-0,0659193
2125	-0,0657396
2126	-0,0651187
2127	-0,0648459
2128	-0,0647724
2129	-0,0645747
2130	-0,0644472
2131	-0,0643443
2132	-0,0643541
2133	-0,0647184
2134	-0,0650403
2135	-0,065403
2136	-0,0650828
2137	-0,0652053
2138	-0,0650501
2139	-0,0648884
2140	-0,0648181
2141	-0,0641368
2142	-0,0636074
2143	-0,0631287
2144	-0,0627071
2145	-0,0619997
2146	-0,061485
2147	-0,0608559
2148	-0,0608952
2149	-0,061168
2150	-0,0613445
2151	-0,0617333
2152	-0,0625094
2153	-0,0629081
2154	-0,0634358
2155	-0,0636662
2156	-0,0639211
2157	-0,0641057
2158	-0,06464
2159	-0,065037
2160	-0,0654831
2161	-0,0657952
2162	-0,0662755
2163	-0,0671268
2164	-0,0679094
2165	-0,0684257
2166	-0,068728
2167	-0,0693129
2168	-0,0700678
2169	-0,0703717
2170	-0,0709566
2171	-0,0717572
2172	-0,0725431
2173	-0,073463
2174	-0,07411
2175	-0,075221
2176	-0,0754988
2177	-0,0761899
2178	-0,077082
2179	-0,0777192
2180	-0,0782061
2181	-0,078644
2182	-0,0794789
2183	-0,0801847
2184	-0,0805573
2185	-0,0809102
2186	-0,08092
2187	-0,0805083
2188	-0,080273
2189	-0,080188
2190	-0,0804168
2191	-0,0809723
2192	-0,0809331
2193	-0,0811259
2194	-0,0816389
2195	-0,082165
2196	-0,0827418
2197	-0,083459
2198	-0,0839345
2199	-0,0841028
2200	-0,0853576
2201	-0,0870242
2202	-0,0880944
2203	-0,0883068
2204	-0,0893982
2205	-0,0903197
2206	-0,0914013
2207	-0,0924911
2208	-0,0934813
2209	-0,0941446
2210	-0,094406
2211	-0,0947639
2212	-0,0954844
2213	-0,0959223
2214	-0,0965039
2215	-0,096798
2216	-0,0969451
2217	-0,0968242
2218	-0,0966265
2219	-0,0964026
2220	-0,0967441
2221	-0,0966167
2222	-0,0976411
2223	-0,0987848
2224	-0,0996639
2225	-0,100821
2226	-0,101525
2227	-0,101824
2228	-0,102004
2229	-0,10209
2230	-0,102002
2231	-0,101847
2232	-0,101548
2233	-0,101806
2234	-0,102075
2235	-0,102187
2236	-0,102004
2237	-0,101757
2238	-0,101541
2239	-0,100953
2240	-0,1002
2241	-0,0991704
2242	-0,098226
2243	-0,0975284
2244	-0,0968372
2245	-0,096383
2246	-0,0961347
2247	-0,0964435
2248	-0,0970644
2249	-0,0974908
2250	-0,0972931
2251	-0,0971036
2252	-0,0972228
2253	-0,0976509
2254	-0,0975741
2255	-0,0979107
2256	-0,0986525
2257	-0,0987325
2258	-0,098878
2259	-0,0994204
2260	-0,0991672
2261	-0,0994286
2262	-0,0997047
2263	-0,100118
2264	-0,100293
2265	-0,10083
2266	-0,101585
2267	-0,10233
2268	-0,10294
2269	-0,103098
2270	-0,103642
2271	-0,10399
2272	-0,103881
2273	-0,104262
2274	-0,104642
2275	-0,105654
2276	-0,106675
2277	-0,10692
2278	-0,107423
2279	-0,108008
2280	-0,108751
2281	-0,10923
2282	-0,110001
2283	-0,110858
2284	-0,111281
2285	-0,111514
2286	-0,111268
2287	-0,11117
2288	-0,111078
2289	-0,111173
2290	-0,110813
2291	-0,111186
2292	-0,111563
2293	-0,111671
2294	-0,111565
2295	-0,111871
2296	-0,112766
2297	-0,113372
2298	-0,114068
2299	-0,114483
2300	-0,113712
2301	-0,1133
2302	-0,112998
2303	-0,112916
2304	-0,112663
2305	-0,112727
2306	-0,112395
2307	-0,112277
2308	-0,112256
2309	-0,112349
2310	-0,112129
2311	-0,111805
2312	-0,111549
2313	-0,111768
2314	-0,111322
2315	-0,110936
2316	-0,110709
2317	-0,11042
2318	-0,109742
2319	-0,109957
2320	-0,109921
2321	-0,109831
2322	-0,109407
2323	-0,109242
2324	-0,109268
2325	-0,109668
2326	-0,110152
2327	-0,110616
2328	-0,110719
2329	-0,111054
2330	-0,111233
2331	-0,11172
2332	-0,111938
2333	-0,111977
2334	-0,11158
2335	-0,111328
2336	-0,111532
2337	-0,111882
2338	-0,112325
2339	-0,112178
2340	-0,112255
2341	-0,11283
2342	-0,113145
2343	-0,112942
2344	-0,11292
2345	-0,113124
2346	-0,113274
2347	-0,113483
2348	-0,113635
2349	-0,113691
2350	-0,11388
2351	-0,113967
2352	-0,113906
2353	-0,114284
2354	-0,114756
2355	-0,114944
2356	-0,115014
2357	-0,115104
2358	-0,115071
2359	-0,114852
2360	-0,115292
2361	-0,115805
2362	-0,11591
2363	-0,115919
2364	-0,115867
2365	-0,115906
2366	-0,115967
2367	-0,115829
2368	-0,115779
2369	-0,116243
2370	-0,116132
2371	-0,116055
2372	-0,116138
2373	-0,115839
2374	-0,11566
2375	-0,115143
2376	-0,115248
2377	-0,11503
2378	-0,115035
2379	-0,115171
2380	-0,115508
2381	-0,116204
2382	-0,117009
2383	-0,117269
2384	-0,117591
2385	-0,118328
2386	-0,118333
2387	-0,118471
2388	-0,118952
2389	-0,119538
2390	-0,119816
2391	-0,120086
2392	-0,120564
2393	-0,121339
2394	-0,121233
2395	-0,121365
2396	-0,121275
2397	-0,121094
2398	-0,120948
2399	-0,121004
2400	-0,121352
2401	-0,120916
2402	-0,12089
2403	-0,121569
2404	-0,121868
2405	-0,122213
2406	-0,122112
2407	-0,121885
2408	-0,122028
2409	-0,122262
2410	-0,12279
2411	-0,123626
2412	-0,124293
2413	-0,124979
2414	-0,125682
2415	-0,126791
2416	-0,127446
2417	-0,128451
2418	-0,129436
2419	-0,129848
2420	-0,130052
2421	-0,130503
2422	-0,130528
2423	-0,130547
2424	-0,130734
2425	-0,130662
2426	-0,130817
2427	-0,13106
2428	-0,131462
2429	-0,131948
2430	-0,132123
2431	-0,132683
2432	-0,133495
2433	-0,133699
2434	-0,133704
2435	-0,133635
2436	-0,13367
2437	-0,134021
2438	-0,13433
2439	-0,134957
2440	-0,135367
2441	-0,136106
2442	-0,136456
2443	-0,13664
2444	-0,136929
2445	-0,137197
2446	-0,137549
2447	-0,137673
2448	-0,137117
2449	-0,137036
2450	-0,137081
2451	-0,137369
2452	-0,136996
2453	-0,136639
2454	-0,136741
2455	-0,136202
2456	-0,135701
2457	-0,135813
2458	-0,135778
2459	-0,135413
2460	-0,135253
2461	-0,134374
2462	-0,133784
2463	-0,13276
2464	-0,131747
2465	-0,131005
2466	-0,13033
2467	-0,129106
2468	-0,128286
2469	-0,127979
2470	-0,126958
2471	-0,126517
2472	-0,125886
2473	-0,125092
2474	-0,124533
2475	-0,123701
2476	-0,122844
2477	-0,122474
2478	-0,121947
2479	-0,121517
2480	-0,121205
2481	-0,121167
2482	-0,12062
2483	-0,120261
2484	-0,120089
2485	-0,120471
2486	-0,120656
2487	-0,120117
2488	-0,119945
2489	-0,119496
2490	-0,118798
2491	-0,11812
2492	-0,117473
2493	-0,116815
2494	-0,116119
2495	-0,115014
2496	-0,114383
2497	-0,114071
2498	-0,113602
2499	-0,113774
2500	-0,114088
2501	-0,114753
2502	-0,114687
2503	-0,114504
2504	-0,114764
2505	-0,115431
2506	-0,115911
2507	-0,116445
2508	-0,11648
2509	-0,116596
2510	-0,11724
2511	-0,118034
2512	-0,118463
2513	-0,118935
2514	-0,119411
2515	-0,119741
2516	-0,12039
2517	-0,120912
2518	-0,121564
2519	-0,121741
2520	-0,121751
2521	-0,121669
2522	-0,12205
2523	-0,12226
2524	-0,122492
2525	-0,122007
2526	-0,121909
2527	-0,121385
2528	-0,121068
2529	-0,120277
2530	-0,119604
2531	-0,118705
2532	-0,118578
2533	-0,118161
2534	-0,118607
2535	-0,118532
2536	-0,11856
2537	-0,117726
2538	-0,117475
2539	-0,117388
2540	-0,117411
2541	-0,117104
2542	-0,117146
2543	-0,117285
2544	-0,117605
2545	-0,117326
2546	-0,117189
2547	-0,117254
2548	-0,117295
2549	-0,117607
2550	-0,117955
2551	-0,118166
2552	-0,118235
2553	-0,117715
2554	-0,1169
2555	-0,116266
2556	-0,115947
2557	-0,11515
2558	-0,114576
2559	-0,114267
2560	-0,113831
2561	-0,1135
2562	-0,113042
2563	-0,112787
2564	-0,112343
2565	-0,111923
2566	-0,111691
2567	-0,111884
2568	-0,111766
2569	-0,111132
2570	-0,110882
2571	-0,1104
2572	-0,110016
2573	-0,110023
2574	-0,110304
2575	-0,110421
2576	-0,110279
2577	-0,110139
2578	-0,109856
2579	-0,109421
2580	-0,108854
2581	-0,107967
2582	-0,106899
2583	-0,106003
2584	-0,105489
2585	-0,1045
2586	-0,104417
2587	-0,104266
2588	-0,103662
2589	-0,103069
2590	-0,102744
2591	-0,101811
2592	-0,101017
2593	-0,100103
2594	-0,0994073
2595	-0,0992619
2596	-0,0994531
2597	-0,0994858
2598	-0,0992015
2599	-0,09911
2600	-0,0974271
2601	-0,0963307
2602	-0,0953782
2603	-0,0941904
2604	-0,0927983
2605	-0,091452
2606	-0,0903197
2607	-0,0894047
2608	-0,0884963
2609	-0,0877741
2610	-0,0873313
2611	-0,0862758
2612	-0,0852661
2613	-0,0846322
2614	-0,0837286
2615	-0,0827499
2616	-0,0822647
2617	-0,0810883
2618	-0,0799544
2619	-0,0790002
2620	-0,0784218
2621	-0,0776865
2622	-0,0766474
2623	-0,0755625
2624	-0,0746998
2625	-0,0735479
2626	-0,0725758
2627	-0,0717425
2628	-0,0707475
2629	-0,0698684
2630	-0,0694322
2631	-0,0686185
2632	-0,0675794
2633	-0,0669193
2634	-0,0663736
2635	-0,0660615
2636	-0,0655174
2637	-0,0655583
2638	-0,065207
2639	-0,06431
2640	-0,0637594
2641	-0,0634636
2642	-0,0631205
2643	-0,0630862
2644	-0,0632496
2645	-0,0631777
2646	-0,063029
2647	-0,0624833
2648	-0,0620536
2649	-0,0615062
2650	-0,0610847
2651	-0,0602122
2652	-0,0597302
2653	-0,0592008
2654	-0,0584688
2655	-0,0581404
2656	-0,0580195
2657	-0,0574558
2658	-0,0567909
2659	-0,0561406
2660	-0,055706
2661	-0,0556096
2662	-0,0554936
2663	-0,0561683
2664	-0,0566896
2665	-0,0564771
2666	-0,0563693
2667	-0,0566503
2668	-0,0572091
2669	-0,0574036
2670	-0,0582989
2671	-0,0584721
2672	-0,059325
2673	-0,0598789
2674	-0,060253
2675	-0,0602579
2676	-0,0607105
2677	-0,0610161
2678	-0,0613265
2679	-0,0617284
2680	-0,0617971
2681	-0,0615373
2682	-0,0618461
2683	-0,0617513
2684	-0,0619719
2685	-0,0622758
2686	-0,0627823
2687	-0,063877
2688	-0,0646139
2689	-0,0656399
2690	-0,0669193
2691	-0,0686986
2692	-0,0700514
2693	-0,071133
2694	-0,0722833
2695	-0,0735708
2696	-0,0745658
2697	-0,0753174
2698	-0,0764007
2699	-0,0771359
2700	-0,0779823
2701	-0,0780966
2702	-0,0786767
2703	-0,0794871
2704	-0,0798155
2705	-0,0799152
2706	-0,0798743
2707	-0,0797387
2708	-0,0796521
2709	-0,0797518
2710	-0,0797812
2711	-0,0796194
2712	-0,0799756
2713	-0,0802027
2714	-0,080688
2715	-0,0806831
2716	-0,0806275
2717	-0,0807468
2718	-0,0806553
2719	-0,0808154
2720	-0,0810197
2721	-0,0812696
2722	-0,0813497
2723	-0,0817696
2724	-0,0822206
2725	-0,082848
2726	-0,0835326
2727	-0,0843511
2728	-0,0853543
2729	-0,0864229
2730	-0,08715
2731	-0,0875617
2732	-0,0872709
2733	-0,0873264
2734	-0,0871353
2735	-0,0870601
2736	-0,0871974
2737	-0,0873411
2738	-0,0871287
2739	-0,0870323
2740	-0,0868967
2741	-0,0868608
2742	-0,0868673
2743	-0,0872235
2744	-0,0872562
2745	-0,0876973
2746	-0,0878084
2747	-0,088145
2748	-0,0883117
2749	-0,0883885
2750	-0,088297
2751	-0,0882855
2752	-0,0882675
2753	-0,0884603
2754	-0,0887986
2755	-0,08914
2756	-0,0894684
2757	-0,090091
2758	-0,09072
2759	-0,0908981
2760	-0,0913981
2761	-0,0917379
2762	-0,0919176
2763	-0,0917363
2764	-0,0918474
2765	-0,0920238
2766	-0,0919127
2767	-0,0917918
2768	-0,0916186
2769	-0,0920026
2770	-0,0921578
2771	-0,0923163
2772	-0,0929078
2773	-0,0931659
2774	-0,0931022
2775	-0,0937067
2776	-0,0941511
2777	-0,0943374
2778	-0,0942623
2779	-0,0944714
2780	-0,0947459
2781	-0,0953619
2782	-0,0962654
2783	-0,0967686
2784	-0,0972212
2785	-0,0980463
2786	-0,0986247
2787	-0,0993502
2788	-0,100115
2789	-0,100927
2790	-0,10129
2791	-0,102281
2792	-0,102832
2793	-0,102853
2794	-0,103043
2795	-0,103275
2796	-0,103495
2797	-0,104164
2798	-0,104832
2799	-0,105337
2800	-0,106291
2801	-0,106969
2802	-0,107356
2803	-0,108336
2804	-0,109278
2805	-0,110144
2806	-0,111077
2807	-0,111959
2808	-0,112885
2809	-0,113656
2810	-0,113951
2811	-0,114576
2812	-0,115308
2813	-0,115934
2814	-0,116012
2815	-0,116607
2816	-0,117173
2817	-0,117841
2818	-0,11861
2819	-0,119298
2820	-0,119449
2821	-0,119767
2822	-0,120569
2823	-0,121378
2824	-0,122296
2825	-0,123301
2826	-0,124301
2827	-0,125486
2828	-0,126491
2829	-0,127428
2830	-0,12832
2831	-0,129087
2832	-0,129897
2833	-0,130538
2834	-0,13142
2835	-0,132384
2836	-0,133564
2837	-0,133913
2838	-0,134884
2839	-0,136387
2840	-0,13782
2841	-0,138642
2842	-0,139602
2843	-0,14037
2844	-0,140495
2845	-0,14104
2846	-0,141504
2847	-0,142354
2848	-0,143395
2849	-0,143999
2850	-0,144832
2851	-0,145785
2852	-0,146772
2853	-0,148288
2854	-0,149791
2855	-0,150692
2856	-0,151642
2857	-0,152891
2858	-0,153999
2859	-0,154892
2860	-0,155621
2861	-0,156366
2862	-0,157337
2863	-0,158049
2864	-0,158702
2865	-0,159433
2866	-0,160412
2867	-0,161173
2868	-0,161362
2869	-0,161822
2870	-0,162214
2871	-0,162897
2872	-0,163101
2873	-0,163795
2874	-0,164699
2875	-0,16574
2876	-0,16638
2877	-0,166867
2878	-0,166875
2879	-0,166973
2880	-0,167468
2881	-0,168391
2882	-0,168576
2883	-0,16889
2884	-0,169053
2885	-0,16906
2886	-0,168958
2887	-0,16903
2888	-0,16896
2889	-0,168821
2890	-0,168772
2891	-0,167708
2892	-0,167444
2893	-0,167478
2894	-0,167499
2895	-0,167416
2896	-0,167305
2897	-0,167324
2898	-0,167112
2899	-0,167109
2900	-0,167465
2901	-0,16828
2902	-0,169122
2903	-0,1693
2904	-0,169788
2905	-0,170194
2906	-0,170898
2907	-0,171455
2908	-0,172692
2909	-0,17387
2910	-0,174298
2911	-0,174509
2912	-0,174574
2913	-0,174636
2914	-0,175116
2915	-0,175174
2916	-0,175719
2917	-0,176275
2918	-0,177177
2919	-0,177557
2920	-0,178097
2921	-0,178283
2922	-0,178708
2923	-0,178793
2924	-0,179
2925	-0,179518
2926	-0,179807
2927	-0,180026
2928	-0,180065
2929	-0,18026
2930	-0,181129
2931	-0,182461
2932	-0,183742
2933	-0,184823
2934	-0,185514
2935	-0,186452
2936	-0,187274
2937	-0,188119
2938	-0,188954
2939	-0,189843
2940	-0,190795
2941	-0,191607
2942	-0,191967
2943	-0,192571
2944	-0,192818
2945	-0,193284
2946	-0,194017
2947	-0,194927
2948	-0,19581
2949	-0,196323
2950	-0,196685
2951	-0,197241
2952	-0,197736
2953	-0,197948
2954	-0,19787
2955	-0,197986
2956	-0,198489
2957	-0,199053
2958	-0,199455
2959	-0,199749
2960	-0,199974
2961	-0,200041
2962	-0,200641
2963	-0,201317
2964	-0,201901
2965	-0,20283
2966	-0,203731
2967	-0,204157
2968	-0,204588
2969	-0,204982
2970	-0,205515
2971	-0,205958
2972	-0,206273
2973	-0,206876
2974	-0,207413
2975	-0,207462
2976	-0,207701
2977	-0,208214
2978	-0,208575
2979	-0,209019
2980	-0,20906
2981	-0,209181
2982	-0,208653
2983	-0,209088
2984	-0,209003
2985	-0,208982
2986	-0,208861
2987	-0,209248
2988	-0,209747
2989	-0,209791
2990	-0,21013
2991	-0,21049
2992	-0,211023
2993	-0,211954
2994	-0,212563
2995	-0,213068
2996	-0,213192
2997	-0,213106
2998	-0,213349
2999	-0,213746
3000	-0,213936
3001	-0,214044
3002	-0,214267
3003	-0,214194
3004	-0,213699
3005	-0,213408
3006	-0,213034
3007	-0,212993
3008	-0,212459
3009	-0,211777
3010	-0,211407
